Date,Predicted_Close
2025-12-09T00:00:00.000Z,25086.081482071655
2025-12-10T00:00:00.000Z,25086.081482071655
2025-12-11T00:00:00.000Z,25086.081482071655
2025-12-12T00:00:00.000Z,25086.081482071655
2025-12-15T00:00:00.000Z,25086.081482071655
