Index Name,Date,Open,High,Low,Close,Year
NIFTY 100,2009-05-15,3434.2,3501.9,3434.2,3485.0,2009
NIFTY 100,2009-05-14,3382.6,3433.1,3353.1,3413.9,2009
NIFTY 100,2009-05-13,3481.4,3507.9,3418.1,3440.7,2009
NIFTY 100,2009-12-05,3350.7,3485.8,3342.9,3477.3,2009
NIFTY 100,2009-11-05,3439.7,3458.6,3343.6,3363.8,2009
NIFTY 100,2009-08-05,3481.7,3506.0,3385.9,3423.6,2009
NIFTY 100,2009-07-05,3441.3,3486.8,3432.1,3480.6,2009
NIFTY 100,2009-06-05,3460.5,3513.4,3406.9,3422.8,2009
NIFTY 100,2009-05-05,3469.7,3481.2,3422.5,3463.7,2009
NIFTY 100,2009-04-05,3349.1,3457.0,3349.1,3449.5,2009
NIFTY 100,2009-04-29,3184.1,3184.1,3293.1,3283.8,2009
NIFTY 100,2009-04-28,3284.1,3286.4,3169.7,3180.3,2009
NIFTY 100,2009-04-27,3266.2,3333.7,3256.9,3285.7,2009
NIFTY 100,2009-04-24,3243.4,3307.8,3227.9,3298.4,2009
NIFTY 100,2009-04-23,3159.8,3255.1,3131.4,3242.0,2009
NIFTY 100,2009-04-22,3198.6,3226.1,3126.1,3154.7,2009
NIFTY 100,2009-04-21,3181.7,3230.2,3140.9,3186.9,2009
NIFTY 100,2009-04-20,3208.1,3259.0,3163.4,3200.2,2009
NIFTY 100,2009-04-17,3180.7,3293.9,3171.9,3196.8,2009
NIFTY 100,2009-04-16,3286.5,3322.2,3160.8,3175.6,2009
NIFTY 100,2009-04-15,3145.9,3300.7,3121.6,3289.2,2009
NIFTY 100,2009-04-13,3176.8,3220.4,3142.7,3188.0,2009
NIFTY 100,2009-09-04,3176.5,3187.4,3106.2,3143.2,2009
NIFTY 100,2009-08-04,2998.3,3146.0,2957.8,3135.7,2009
NIFTY 100,2009-06-04,3044.1,3096.5,3028.0,3058.6,2009
NIFTY 100,2009-02-04,2916.9,3026.0,2916.9,3009.3,2009
NIFTY 100,2009-01-04,2837.6,2876.6,2785.9,2870.1,2009
NIFTY 100,2009-03-31,2809.9,2863.0,2792.1,2833.6,2009
NIFTY 100,2009-03-30,2889.2,2889.2,2776.5,2791.1,2009
NIFTY 100,2009-03-27,2878.5,2921.0,2857.1,2909.7,2009
NIFTY 100,2009-03-26,2817.3,2897.3,2817.3,2878.7,2009
NIFTY 100,2009-03-25,2742.6,2800.8,2731.6,2791.1,2009
NIFTY 100,2009-03-24,2775.2,2821.5,2724.8,2745.1,2009
NIFTY 100,2009-03-23,2655.2,2757.6,2655.2,2749.4,2009
NIFTY 100,2009-03-20,2626.0,2637.0,2598.1,2627.7,2009
NIFTY 100,2009-03-19,2630.2,2644.8,2596.6,2630.3,2009
NIFTY 100,2009-03-18,2605.3,2656.1,2605.3,2617.9,2009
NIFTY 100,2009-03-17,2602.3,2627.6,2564.2,2581.3,2009
NIFTY 100,2009-03-16,2549.4,2602.7,2529.0,2599.1,2009
NIFTY 100,2009-03-13,2470.4,2547.7,2470.4,2541.9,2009
NIFTY 100,2009-12-03,2441.1,2468.6,2428.2,2445.2,2009
NIFTY 100,2009-09-03,2433.5,2433.5,2390.3,2405.0,2009
NIFTY 100,2009-06-03,2388.8,2456.9,2380.2,2451.3,2009
NIFTY 100,2009-05-03,2495.0,2498.2,2403.4,2415.0,2009
NIFTY 100,2009-04-03,2471.0,2489.9,2453.5,2480.0,2009
NIFTY 100,2009-03-03,2502.4,2521.3,2452.4,2461.5,2009
NIFTY 100,2009-02-03,2559.9,2559.9,2496.3,2509.3,2009
NIFTY 100,2009-02-27,2604.7,2604.7,2543.2,2593.1,2009
NIFTY 100,2009-02-26,2588.6,2618.4,2559.8,2609.4,2009
NIFTY 100,2009-02-25,2585.0,2615.4,2585.0,2590.3,2009
NIFTY 100,2009-02-24,2557.8,2574.2,2513.7,2563.5,2009
NIFTY 100,2009-02-20,2599.2,2599.2,2546.4,2570.9,2009
NIFTY 100,2009-02-19,2612.9,2633.3,2600.0,2620.3,2009
NIFTY 100,2009-02-18,2575.9,2636.3,2575.9,2607.7,2009
NIFTY 100,2009-02-17,2666.3,2666.3,2592.7,2604.6,2009
NIFTY 100,2009-02-16,2763.8,2763.8,2669.2,2678.0,2009
NIFTY 100,2009-02-13,2739.1,2790.7,2739.1,2771.5,2009
NIFTY 100,2009-12-02,2751.1,2751.2,2715.0,2719.9,2009
NIFTY 100,2009-11-02,2711.4,2759.0,2705.7,2749.8,2009
NIFTY 100,2009-10-02,2745.9,2780.0,2719.8,2757.9,2009
NIFTY 100,2009-09-02,2684.1,2749.9,2671.6,2744.0,2009
NIFTY 100,2009-06-02,2629.6,2679.0,2629.6,2671.2,2009
NIFTY 100,2009-05-02,2641.7,2644.1,2590.8,2612.2,2009
NIFTY 100,2009-04-02,2630.4,2669.5,2621.7,2632.8,2009
NIFTY 100,2009-03-02,2620.5,2660.7,2594.2,2616.4,2009
NIFTY 100,2009-02-02,2685.8,2685.8,2601.4,2606.1,2009
NIFTY 100,2009-01-30,2624.7,2709.9,2611.5,2704.8,2009
NIFTY 100,2009-01-29,2689.9,2697.6,2630.2,2656.0,2009
NIFTY 100,2009-01-28,2615.8,2682.0,2615.8,2677.5,2009
NIFTY 100,2009-01-27,2552.4,2611.7,2552.4,2605.3,2009
NIFTY 100,2009-01-23,2606.6,2606.6,2508.7,2524.2,2009
NIFTY 100,2009-01-22,2592.3,2594.0,2535.6,2565.6,2009
NIFTY 100,2009-01-21,2622.9,2637.3,2549.8,2563.1,2009
NIFTY 100,2009-01-20,2658.2,2658.2,2611.1,2645.6,2009
NIFTY 100,2009-01-19,2684.1,2709.2,2666.8,2689.6,2009
NIFTY 100,2009-01-16,2612.0,2679.5,2612.0,2673.7,2009
NIFTY 100,2009-01-15,2617.5,2620.9,2564.7,2594.1,2009
NIFTY 100,2009-01-14,2626.7,2702.3,2626.7,2686.3,2009
NIFTY 100,2009-01-13,2614.2,2655.8,2577.1,2600.1,2009
NIFTY 100,2009-12-01,2697.1,2697.1,2606.9,2629.9,2009
NIFTY 100,2009-09-01,2737.5,2779.8,2661.0,2718.3,2009
NIFTY 100,2009-07-01,2978.3,2992.6,2740.1,2768.3,2009
NIFTY 100,2009-06-01,2963.4,2988.1,2904.7,2959.5,2009
NIFTY 100,2009-05-01,2912.3,2973.2,2912.3,2965.2,2009
NIFTY 100,2009-02-01,2890.6,2922.2,2862.9,2890.7,2009
NIFTY 100,2010-12-31,5999.4,6044.7,5999.4,6034.8,2010
NIFTY 100,2010-12-30,5958.3,6000.0,5958.3,5996.7,2010
NIFTY 100,2010-12-29,5903.0,5961.2,5903.0,5956.7,2010
NIFTY 100,2010-12-28,5904.0,5909.6,5882.9,5895.4,2010
NIFTY 100,2010-12-27,5915.2,5944.4,5891.9,5898.0,2010
NIFTY 100,2010-12-24,5856.8,5918.5,5856.8,5913.7,2010
NIFTY 100,2010-12-23,5917.3,5920.6,5878.6,5889.8,2010
NIFTY 100,2010-12-22,5928.4,5938.7,5874.0,5899.5,2010
NIFTY 100,2010-12-21,5869.9,5919.2,5869.9,5913.1,2010
NIFTY 100,2010-12-20,5843.9,5894.3,5816.4,5858.8,2010
NIFTY 100,2010-12-16,5827.9,5869.3,5774.5,5862.1,2010
NIFTY 100,2010-12-15,5859.0,5868.8,5787.0,5812.8,2010
NIFTY 100,2010-12-14,5843.6,5879.2,5812.3,5869.8,2010
NIFTY 100,2010-12-13,5789.6,5831.3,5721.4,5826.2,2010
NIFTY 100,2010-10-12,5677.7,5775.5,5636.4,5768.6,2010
NIFTY 100,2010-09-12,5844.6,5847.9,5659.9,5682.2,2010
NIFTY 100,2010-08-12,5886.6,5888.8,5805.3,5827.6,2010
NIFTY 100,2010-07-12,5932.3,5936.2,5869.6,5904.9,2010
NIFTY 100,2010-06-12,5971.7,6009.4,5920.2,5930.0,2010
NIFTY 100,2010-03-12,5969.0,5977.5,5909.5,5937.8,2010
NIFTY 100,2010-02-12,5973.5,5994.1,5943.3,5967.6,2010
NIFTY 100,2010-01-12,5824.2,5930.2,5822.4,5921.9,2010
NIFTY 100,2010-11-30,5753.2,5842.0,5717.9,5817.3,2010
NIFTY 100,2010-11-29,5718.9,5778.3,5685.3,5768.5,2010
NIFTY 100,2010-11-26,5772.9,5781.1,5600.2,5687.4,2010
NIFTY 100,2010-11-25,5847.9,5866.7,5731.6,5749.0,2010
NIFTY 100,2010-11-24,5918.4,5951.9,5804.9,5832.8,2010
NIFTY 100,2010-11-23,5948.7,5948.9,5797.3,5908.4,2010
NIFTY 100,2010-11-22,5891.4,5989.4,5875.0,5980.6,2010
NIFTY 100,2010-11-19,5984.5,5984.5,5842.9,5866.0,2010
NIFTY 100,2010-11-18,6034.4,6034.4,5874.1,5974.2,2010
NIFTY 100,2010-11-16,6108.7,6108.7,5944.3,5962.0,2010
NIFTY 100,2010-11-15,6049.9,6097.0,6009.0,6090.6,2010
NIFTY 100,2010-12-11,6158.1,6180.0,6029.4,6043.1,2010
NIFTY 100,2010-11-11,6260.5,6274.8,6154.1,6168.0,2010
NIFTY 100,2010-10-11,6276.8,6281.3,6245.8,6251.6,2010
NIFTY 100,2010-09-11,6252.3,6283.5,6221.4,6275.4,2010
NIFTY 100,2010-08-11,6299.4,6299.4,6239.5,6245.8,2010
NIFTY 100,2010-05-11,6284.6,6304.9,6272.2,6280.5,2010
NIFTY 100,2010-04-11,6183.5,6255.3,6180.2,6251.4,2010
NIFTY 100,2010-03-11,6131.1,6162.8,6129.6,6142.8,2010
NIFTY 100,2010-02-11,6104.2,6120.7,6077.7,6104.9,2010
NIFTY 100,2010-01-11,6061.2,6106.5,6061.2,6096.0,2010
NIFTY 100,2010-10-29,6002.8,6011.7,5922.9,5999.4,2010
NIFTY 100,2010-10-28,6023.8,6053.8,5958.1,5975.0,2010
NIFTY 100,2010-10-27,6056.5,6059.9,5976.8,6001.2,2010
NIFTY 100,2010-10-26,6091.9,6096.8,6054.6,6061.9,2010
NIFTY 100,2010-10-25,6080.5,6128.7,6076.6,6083.2,2010
NIFTY 100,2010-10-22,6089.3,6100.2,6023.6,6051.3,2010
NIFTY 100,2010-10-21,5984.1,6089.0,5972.1,6079.4,2010
NIFTY 100,2010-10-20,5980.4,6010.6,5947.4,5961.9,2010
NIFTY 100,2010-10-19,6073.9,6094.1,5983.2,6000.5,2010
NIFTY 100,2010-10-18,6072.3,6072.3,5951.9,6041.9,2010
NIFTY 100,2010-10-15,6160.8,6164.9,6019.7,6030.7,2010
NIFTY 100,2010-10-14,6208.0,6240.2,6124.9,6143.6,2010
NIFTY 100,2010-10-13,6084.5,6196.7,6066.1,6191.9,2010
NIFTY 100,2010-12-10,6115.5,6115.5,6029.8,6063.3,2010
NIFTY 100,2010-11-10,6137.7,6137.7,6088.1,6111.3,2010
NIFTY 100,2010-08-10,6110.5,6120.6,6036.7,6073.3,2010
NIFTY 100,2010-07-10,6157.7,6172.9,6077.5,6091.9,2010
NIFTY 100,2010-06-10,6129.2,6179.2,6121.9,6151.5,2010
NIFTY 100,2010-05-10,6114.0,6144.3,6098.6,6106.3,2010
NIFTY 100,2010-04-10,6116.0,6168.2,6101.9,6114.5,2010
NIFTY 100,2010-01-10,5987.8,6096.6,5987.8,6089.6,2010
NIFTY 100,2010-09-30,5950.7,5988.5,5919.3,5975.3,2010
NIFTY 100,2010-09-29,6007.3,6026.1,5941.2,5952.8,2010
NIFTY 100,2010-09-28,5990.3,6004.9,5951.3,5987.4,2010
NIFTY 100,2010-09-27,6008.2,6025.8,5979.3,5991.0,2010
NIFTY 100,2010-09-24,5913.8,5981.8,5910.5,5973.9,2010
NIFTY 100,2010-09-23,5953.9,5957.8,5890.3,5917.4,2010
NIFTY 100,2010-09-22,5972.5,5989.6,5900.3,5944.9,2010
NIFTY 100,2010-09-21,5963.5,5992.1,5917.8,5962.6,2010
NIFTY 100,2010-09-20,5861.9,5949.3,5861.9,5943.0,2010
NIFTY 100,2010-09-17,5815.8,5864.7,5815.8,5855.0,2010
NIFTY 100,2010-09-16,5822.3,5867.5,5781.2,5794.0,2010
NIFTY 100,2010-09-15,5775.5,5841.4,5775.5,5831.7,2010
NIFTY 100,2010-09-14,5763.7,5817.1,5753.4,5773.2,2010
NIFTY 100,2010-09-13,5657.4,5754.8,5657.4,5745.8,2010
NIFTY 100,2010-09-09,5606.9,5635.9,5598.5,5629.7,2010
NIFTY 100,2010-08-09,5572.8,5613.5,5563.9,5598.0,2010
NIFTY 100,2010-07-09,5579.9,5612.6,5578.4,5594.9,2010
NIFTY 100,2010-06-09,5503.9,5584.4,5503.9,5573.0,2010
NIFTY 100,2010-03-09,5493.4,5502.5,5472.6,5479.6,2010
NIFTY 100,2010-02-09,5494.5,5505.7,5474.6,5482.2,2010
NIFTY 100,2010-01-09,5406.9,5472.4,5406.9,5466.0,2010
NIFTY 100,2010-08-31,5390.4,5405.4,5340.6,5394.1,2010
NIFTY 100,2010-08-30,5443.6,5459.9,5381.6,5407.3,2010
NIFTY 100,2010-08-27,5474.5,5476.6,5385.9,5401.4,2010
NIFTY 100,2010-08-26,5466.0,5480.7,5448.2,5468.2,2010
NIFTY 100,2010-08-25,5491.9,5499.9,5444.7,5454.0,2010
NIFTY 100,2010-08-24,5541.7,5542.6,5481.1,5499.8,2010
NIFTY 100,2010-08-23,5527.7,5544.6,5516.2,5538.0,2010
NIFTY 100,2010-08-20,5518.6,5540.7,5508.9,5524.3,2010
NIFTY 100,2010-08-19,5492.3,5536.6,5487.2,5532.7,2010
NIFTY 100,2010-08-18,5432.8,5480.1,5423.4,5473.6,2010
NIFTY 100,2010-08-17,5416.6,5441.9,5406.2,5411.7,2010
NIFTY 100,2010-08-16,5443.1,5458.2,5389.4,5411.9,2010
NIFTY 100,2010-08-13,5408.1,5462.8,5408.1,5442.0,2010
NIFTY 100,2010-12-08,5399.5,5412.9,5355.3,5402.8,2010
NIFTY 100,2010-11-08,5442.3,5454.6,5394.2,5401.0,2010
NIFTY 100,2010-10-08,5464.0,5467.9,5427.8,5441.7,2010
NIFTY 100,2010-09-08,5421.1,5470.7,5420.9,5465.5,2010
NIFTY 100,2010-06-08,5422.4,5449.6,5408.0,5416.2,2010
NIFTY 100,2010-05-08,5443.9,5465.9,5421.1,5425.0,2010
NIFTY 100,2010-04-08,5428.6,5455.1,5407.4,5443.9,2010
NIFTY 100,2010-03-08,5431.5,5435.6,5407.4,5421.1,2010
NIFTY 100,2010-02-08,5379.5,5416.5,5379.5,5410.8,2010
NIFTY 100,2010-07-30,5371.9,5387.2,5338.4,5347.2,2010
NIFTY 100,2010-07-29,5359.3,5390.1,5359.3,5384.8,2010
NIFTY 100,2010-07-28,5407.7,5415.1,5362.9,5373.6,2010
NIFTY 100,2010-07-27,5400.0,5416.9,5375.9,5398.5,2010
NIFTY 100,2010-07-26,5422.8,5433.1,5377.0,5386.8,2010
NIFTY 100,2010-07-23,5440.5,5445.2,5404.5,5416.1,2010
NIFTY 100,2010-07-22,5367.9,5418.5,5350.6,5414.7,2010
NIFTY 100,2010-07-21,5360.3,5385.2,5359.9,5376.2,2010
NIFTY 100,2010-07-20,5386.5,5393.4,5332.2,5345.6,2010
NIFTY 100,2010-07-19,5343.8,5385.5,5341.4,5364.6,2010
NIFTY 100,2010-07-16,5353.4,5372.9,5347.3,5366.9,2010
NIFTY 100,2010-07-15,5360.9,5367.5,5330.4,5349.2,2010
NIFTY 100,2010-07-14,5405.1,5417.4,5342.1,5355.2,2010
NIFTY 100,2010-07-13,5335.3,5371.6,5327.7,5368.4,2010
NIFTY 100,2010-12-07,5340.1,5368.6,5327.9,5349.7,2010
NIFTY 100,2010-09-07,5295.8,5326.9,5295.8,5322.2,2010
NIFTY 100,2010-08-07,5255.6,5294.0,5255.6,5272.2,2010
NIFTY 100,2010-07-07,5264.7,5264.7,5211.9,5219.3,2010
NIFTY 100,2010-06-07,5214.4,5269.8,5212.3,5262.4,2010
NIFTY 100,2010-05-07,5210.8,5229.3,5203.5,5212.4,2010
NIFTY 100,2010-02-07,5237.6,5254.2,5202.9,5213.9,2010
NIFTY 100,2010-01-07,5249.3,5249.3,5208.6,5228.2,2010
NIFTY 100,2010-06-30,5195.6,5288.4,5187.3,5281.6,2010
NIFTY 100,2010-06-29,5295.5,5295.5,5212.1,5230.9,2010
NIFTY 100,2010-06-28,5250.7,5306.7,5250.7,5301.5,2010
NIFTY 100,2010-06-25,5265.1,5278.4,5227.6,5236.0,2010
NIFTY 100,2010-06-24,5282.9,5306.6,5247.5,5282.0,2010
NIFTY 100,2010-06-23,5248.1,5291.2,5247.7,5282.5,2010
NIFTY 100,2010-06-22,5303.7,5304.3,5267.4,5272.2,2010
NIFTY 100,2010-06-21,5248.2,5319.2,5248.2,5307.6,2010
NIFTY 100,2010-06-18,5238.2,5260.3,5202.3,5218.5,2010
NIFTY 100,2010-06-17,5205.3,5243.2,5171.7,5233.5,2010
NIFTY 100,2010-06-16,5210.2,5215.4,5180.0,5197.3,2010
NIFTY 100,2010-06-15,5161.9,5194.1,5137.8,5185.6,2010
NIFTY 100,2010-06-14,5111.7,5163.2,5109.7,5160.6,2010
NIFTY 100,2010-11-06,5100.8,5111.5,5072.5,5091.1,2010
NIFTY 100,2010-10-06,4991.6,5063.8,4991.6,5058.4,2010
NIFTY 100,2010-09-06,4967.0,5027.7,4961.2,4982.5,2010
NIFTY 100,2010-08-06,5007.7,5045.7,4944.3,4963.5,2010
NIFTY 100,2010-07-06,4994.4,5019.4,4976.5,5008.4,2010
NIFTY 100,2010-04-06,5088.1,5115.6,5066.3,5105.1,2010
NIFTY 100,2010-03-06,5050.8,5095.9,5050.8,5082.4,2010
NIFTY 100,2010-02-06,4953.3,5005.1,4943.3,4994.3,2010
NIFTY 100,2010-01-06,5045.9,5046.0,4937.9,4945.5,2010
NIFTY 100,2010-05-31,5041.9,5066.5,5006.9,5056.6,2010
NIFTY 100,2010-05-28,4986.9,5037.4,4980.3,5029.5,2010
NIFTY 100,2010-05-27,4881.6,4970.8,4860.4,4959.8,2010
NIFTY 100,2010-05-26,4801.8,4886.7,4801.8,4880.5,2010
NIFTY 100,2010-05-25,4872.8,4872.8,4757.2,4775.1,2010
NIFTY 100,2010-05-24,4978.2,4998.1,4897.2,4913.5,2010
NIFTY 100,2010-05-21,4883.0,4914.7,4822.0,4903.5,2010
NIFTY 100,2010-05-20,4942.2,4957.7,4903.9,4926.2,2010
NIFTY 100,2010-05-19,5016.7,5016.7,4891.9,4901.1,2010
NIFTY 100,2010-05-18,5045.9,5083.5,5009.8,5044.5,2010
NIFTY 100,2010-05-17,5027.5,5052.8,4945.9,5040.7,2010
NIFTY 100,2010-05-14,5140.7,5162.7,5048.1,5068.2,2010
NIFTY 100,2010-05-13,5148.2,5180.5,5137.2,5150.2,2010
NIFTY 100,2010-12-05,5107.2,5130.5,5058.0,5120.6,2010
NIFTY 100,2010-11-05,5162.0,5162.0,5086.2,5094.5,2010
NIFTY 100,2010-10-05,5044.3,5160.6,5044.3,5151.4,2010
NIFTY 100,2010-07-05,4999.3,5015.4,4951.8,4985.8,2010
NIFTY 100,2010-06-05,5100.2,5100.2,5014.2,5067.7,2010
NIFTY 100,2010-05-05,5044.5,5113.6,5019.0,5100.6,2010
NIFTY 100,2010-04-05,5210.0,5214.9,5099.2,5111.1,2010
NIFTY 100,2010-03-05,5205.2,5212.8,5175.2,5188.5,2010
NIFTY 100,2010-04-30,5218.6,5246.8,5218.6,5235.8,2010
NIFTY 100,2010-04-29,5174.5,5211.0,5174.5,5203.5,2010
NIFTY 100,2010-04-28,5207.4,5218.9,5152.9,5166.2,2010
NIFTY 100,2010-04-27,5263.0,5278.1,5248.0,5252.9,2010
NIFTY 100,2010-04-26,5272.6,5286.1,5261.2,5267.6,2010
NIFTY 100,2010-04-23,5232.8,5258.1,5224.2,5250.2,2010
NIFTY 100,2010-04-22,5195.8,5275.9,5176.7,5220.5,2010
NIFTY 100,2010-04-21,5202.8,5219.7,5186.3,5198.2,2010
NIFTY 100,2010-04-20,5172.6,5204.5,5159.8,5179.3,2010
NIFTY 100,2010-04-19,5172.9,5172.9,5107.0,5148.1,2010
NIFTY 100,2010-04-16,5213.3,5222.3,5182.3,5206.2,2010
NIFTY 100,2010-04-15,5267.0,5309.1,5211.1,5218.3,2010
NIFTY 100,2010-04-13,5286.4,5286.4,5246.2,5262.9,2010
NIFTY 100,2010-12-04,5314.4,5316.6,5263.5,5276.7,2010
NIFTY 100,2010-09-04,5259.9,5316.5,5259.9,5300.9,2010
NIFTY 100,2010-08-04,5308.8,5313.3,5240.1,5252.5,2010
NIFTY 100,2010-07-04,5321.0,5340.2,5286.6,5314.3,2010
NIFTY 100,2010-06-04,5320.5,5320.5,5289.9,5304.1,2010
NIFTY 100,2010-05-04,5250.8,5308.7,5250.8,5304.5,2010
NIFTY 100,2010-01-04,5198.8,5234.2,5198.8,5226.7,2010
NIFTY 100,2010-03-31,5214.7,5228.3,5175.4,5188.1,2010
NIFTY 100,2010-03-30,5240.2,5251.3,5189.2,5197.9,2010
NIFTY 100,2010-03-29,5216.3,5251.7,5211.1,5229.6,2010
NIFTY 100,2010-03-26,5185.1,5217.6,5185.1,5209.0,2010
NIFTY 100,2010-03-25,5145.1,5187.3,5129.9,5181.9,2010
NIFTY 100,2010-03-23,5144.7,5168.7,5122.4,5151.0,2010
NIFTY 100,2010-03-22,5161.1,5175.9,5119.0,5131.4,2010
NIFTY 100,2010-03-19,5181.2,5191.6,5163.0,5186.6,2010
NIFTY 100,2010-03-18,5163.4,5177.8,5140.4,5169.0,2010
NIFTY 100,2010-03-17,5147.3,5185.8,5146.9,5155.9,2010
NIFTY 100,2010-03-16,5072.5,5133.6,5059.8,5125.2,2010
NIFTY 100,2010-03-15,5076.7,5076.7,5037.6,5063.0,2010
NIFTY 100,2010-12-03,5085.8,5094.7,5060.0,5074.6,2010
NIFTY 100,2010-11-03,5056.6,5086.1,5045.8,5071.3,2010
NIFTY 100,2010-10-03,5050.0,5084.2,5039.9,5060.7,2010
NIFTY 100,2010-09-03,5081.6,5083.1,5045.3,5052.1,2010
NIFTY 100,2010-08-03,5071.8,5102.6,5065.0,5078.8,2010
NIFTY 100,2010-05-03,5044.9,5073.1,5027.6,5046.6,2010
NIFTY 100,2010-04-03,5038.3,5040.8,5005.0,5035.0,2010
NIFTY 100,2010-03-03,4974.7,5037.9,4974.7,5033.4,2010
NIFTY 100,2010-02-03,4908.4,4969.7,4908.4,4959.3,2010
NIFTY 100,2010-02-26,4806.5,4928.2,4803.0,4864.8,2010
NIFTY 100,2010-02-25,4810.7,4818.9,4779.3,4798.9,2010
NIFTY 100,2010-02-24,4779.4,4817.7,4778.4,4799.4,2010
NIFTY 100,2010-02-23,4788.8,4825.1,4777.8,4808.2,2010
NIFTY 100,2010-02-22,4842.5,4857.3,4789.0,4798.5,2010
NIFTY 100,2010-02-19,4799.2,4824.8,4757.2,4794.0,2010
NIFTY 100,2010-02-18,4869.7,4869.7,4825.9,4838.5,2010
NIFTY 100,2010-02-17,4843.8,4882.9,4840.5,4866.5,2010
NIFTY 100,2010-02-16,4772.2,4830.8,4747.4,4809.9,2010
NIFTY 100,2010-02-15,4801.5,4801.5,4744.5,4759.3,2010
NIFTY 100,2010-11-02,4738.7,4798.6,4738.7,4782.7,2010
NIFTY 100,2010-10-02,4766.7,4782.9,4710.4,4719.3,2010
NIFTY 100,2010-09-02,4717.9,4765.8,4700.1,4750.4,2010
NIFTY 100,2010-08-02,4723.1,4757.5,4640.3,4720.7,2010
NIFTY 100,2010-06-02,4688.0,4728.5,4688.0,4717.2,2010
NIFTY 100,2010-05-02,4723.1,4723.1,4646.8,4674.9,2010
NIFTY 100,2010-04-02,4871.8,4873.7,4787.1,4797.9,2010
NIFTY 100,2010-03-02,4798.5,4899.2,4798.5,4884.6,2010
NIFTY 100,2010-02-02,4883.5,4899.1,4770.4,4783.9,2010
NIFTY 100,2010-01-02,4793.5,4867.9,4774.3,4850.1,2010
NIFTY 100,2010-01-29,4762.8,4833.4,4702.4,4822.7,2010
NIFTY 100,2010-01-28,4825.3,4862.9,4763.4,4804.2,2010
NIFTY 100,2010-01-27,4897.7,4907.6,4766.9,4784.4,2010
NIFTY 100,2010-01-25,4963.9,4968.7,4923.3,4941.2,2010
NIFTY 100,2010-01-22,5011.7,5015.9,4892.8,4978.6,2010
NIFTY 100,2010-01-21,5141.2,5148.8,5025.1,5033.3,2010
NIFTY 100,2010-01-20,5184.0,5196.1,5138.4,5159.8,2010
NIFTY 100,2010-01-19,5217.3,5223.8,5156.8,5163.7,2010
NIFTY 100,2010-01-18,5179.6,5228.4,5171.3,5212.4,2010
NIFTY 100,2010-01-15,5216.0,5216.0,5181.7,5189.6,2010
NIFTY 100,2010-01-14,5188.4,5210.9,5184.1,5198.1,2010
NIFTY 100,2010-01-13,5111.8,5173.0,5106.3,5169.1,2010
NIFTY 100,2010-12-01,5198.5,5210.6,5135.9,5145.1,2010
NIFTY 100,2010-11-01,5182.7,5217.0,5175.1,5186.0,2010
NIFTY 100,2010-08-01,5193.5,5206.5,5165.9,5175.8,2010
NIFTY 100,2010-07-01,5213.5,5229.5,5176.0,5191.7,2010
NIFTY 100,2010-06-01,5221.7,5228.3,5191.1,5214.0,2010
NIFTY 100,2010-05-01,5188.6,5211.4,5182.1,5203.8,2010
NIFTY 100,2010-04-01,5098.5,5158.1,5098.5,5153.6,2010
NIFTY 100,2011-12-30,4506.9,4536.5,4459.1,4477.4,2011
NIFTY 100,2011-12-29,4526.8,4543.8,4490.2,4495.5,2011
NIFTY 100,2011-12-28,4595.3,4595.3,4527.7,4547.1,2011
NIFTY 100,2011-12-27,4621.0,4641.2,4565.9,4590.6,2011
NIFTY 100,2011-12-26,4565.5,4627.3,4565.5,4619.9,2011
NIFTY 100,2011-12-23,4608.7,4613.3,4542.6,4562.0,2011
